Job_Id,Company,Company_id,Founded_In,Emp_count,Skills
1312,"Zepto",50188,2021,"More than 1000 employees","React.js"
1313,"Zepto",50188,2021,"More than 1000 employees","React.js"
1314,"Zepto",50188,2021,"More than 1000 employees","React.js"
1324,"Zepto",50188,2021,"More than 1000 employees","React.js"
1285,"7-Eleven",50199,1927,"More than 1000 employees","React.js"
1286,"Allen Career Institute",50200,1988,"More than 1000 employees","React.js"
1307,"MediBuddy",50206,2013,"More than 1000 employees","React.js"
1305,"Deloitte",50210,1845,"More than 1000 employees","React.js"
1849,"Altimetrik",50224,2012,"More than 1000 employees","React.js"
1419,"One Muthoot",50263,2016,"More than 1000 employees","React.js"
1428,"BYJU'S",50270,2011,"More than 1000 employees","React.js"
1438,"BYJU'S",50270,2011,"More than 1000 employees","React.js"
1651,"Infrasoft Technologies",50383,1995,"More than 1000 employees","React.js"
1688,"Stanza Living",50396,2017,"More than 1000 employees","React.js"
1879,"D. E. Shaw",50405,1988,"More than 1000 employees","React.js"
1978,"Avis Budget Group",50444,1946,"More than 1000 employees","React.js"
2045,"Atlassian",50127,2002,"More than 1000 employees","React.js"
2046,"Atos",50531,1997,"More than 1000 employees","React.js"
2066,"Atlassian",50127,2002,"More than 1000 employees","React.js"
2124,"Advanced Business and Healthcare India",50081,2010,"More than 1000 employees","React.js"
2202,"7-Eleven",50199,1927,"More than 1000 employees","React.js"
2203,"Advanced Business and Healthcare India",50081,2010,"More than 1000 employees","React.js"
2252,"Adobe",50609,1982,"More than 1000 employees","React.js"
2290,"Walmart Global Tech India",50035,1962,"More than 1000 employees","React.js"
2303,"Delhivery",50173,2011,"More than 1000 employees","React.js"
2308,"LinkedIn",50630,2002,"More than 1000 employees","React.js"
2336,"LinkedIn",50630,2002,"More than 1000 employees","React.js"
2587,"D. E. Shaw",50405,1988,"More than 1000 employees","React.js"
2591,"Walmart Global Tech India",50035,1962,"More than 1000 employees","React.js"
2612,"Benesse India",50732,2022,"More than 1000 employees","React.js"
2644,"Allen Career Institute",50200,1988,"More than 1000 employees","React.js"
2654,"Hy-Vee",50074,1930,"More than 1000 employees","React.js"
2713,"Benesse India",50732,2022,"More than 1000 employees","React.js"
2732,"Bosch India",50764,1922,"More than 1000 employees","React.js"
2774,"Infosys",50227,1981,"More than 1000 employees","React.js"
2790,"D. E. Shaw",50405,1988,"More than 1000 employees","React.js"
2858,"Walmart Global Tech India",50035,1962,"More than 1000 employees","React.js"
2887,"Uber",50101,2009,"More than 1000 employees","React.js"
2908,"Walmart Global Tech India",50035,1962,"More than 1000 employees","React.js"
2962,"NinjaCart",50093,2015,"More than 1000 employees","React.js"
2963,"NinjaCart",50093,2015,"More than 1000 employees","React.js"
2974,"Morningstar",50846,1984,"More than 1000 employees","React.js"
3001,"Benesse India",50732,2022,"More than 1000 employees","React.js"
3025,"PhonePe",50266,2015,"More than 1000 employees","React.js"
3033,"EG",50869,1978,"More than 1000 employees","React.js"
3079,"Cohesity",50849,2013,"More than 1000 employees","React.js"
3096,"Walmart Global Tech India",50035,1962,"More than 1000 employees","React.js"
3162,"MOURI Tech",50771,2005,"More than 1000 employees","React.js"
3183,"OpenText",50923,1991,"More than 1000 employees","React.js"
3200,"Hitachi India",50925,1930,"More than 1000 employees","React.js"
3220,"Omnicell",50931,1992,"More than 1000 employees","React.js"
3251,"Ascendion",50939,2022,"More than 1000 employees","React.js"
3315,"Rakuten",50181,1997,"More than 1000 employees","React.js"
3331,"D. E. Shaw",50405,1988,"More than 1000 employees","React.js"
3338,"Jio Platforms Limited",50810,2019,"More than 1000 employees","React.js"
3358,"Indium Software",50613,1999,"More than 1000 employees","React.js"
3419,"Deutsche Bank",50602,1900,"More than 1000 employees","React.js"
3446,"Uber",50101,2009,"More than 1000 employees","React.js"
3466,"Deutsche Bank",50602,1900,"More than 1000 employees","React.js"
3470,"One Muthoot",50263,2016,"More than 1000 employees","React.js"
3482,"Angel One",50043,1987,"More than 1000 employees","React.js"
3552,"Adobe",50609,1982,"More than 1000 employees","React.js"
3553,"Airbnb",51025,2008,"More than 1000 employees","React.js"
1002,"British Orient Infotel",50002,2004,"More than 1000 employees","Business Development"
1002,"British Orient Infotel",50002,2004,"More than 1000 employees","Social Media Marketing"
1002,"British Orient Infotel",50002,2004,"More than 1000 employees","Sales"
1002,"British Orient Infotel",50002,2004,"More than 1000 employees","Direct Sales"
1007,"Lumen Technologies",50006,1968,"More than 1000 employees","Google Cloud"
1007,"Lumen Technologies",50006,1968,"More than 1000 employees","Cloud Security"
1299,"Lumen Technologies",50006,1968,"More than 1000 employees","Salesforce"
1299,"Lumen Technologies",50006,1968,"More than 1000 employees","Apex"
1299,"Lumen Technologies",50006,1968,"More than 1000 employees","Visualforce"
1299,"Lumen Technologies",50006,1968,"More than 1000 employees","Salesforce Data Loader"
1341,"Lumen Technologies",50006,1968,"More than 1000 employees","ServiceNow"
1341,"Lumen Technologies",50006,1968,"More than 1000 employees","Workflow Management"
1347,"Lumen Technologies",50006,1968,"More than 1000 employees","Salesforce"
1347,"Lumen Technologies",50006,1968,"More than 1000 employees","Visualforce"
1862,"Lumen Technologies",50006,1968,"More than 1000 employees","J2EE"
1862,"Lumen Technologies",50006,1968,"More than 1000 employees","Microservices"
1862,"Lumen Technologies",50006,1968,"More than 1000 employees","Spring Boot"
1862,"Lumen Technologies",50006,1968,"More than 1000 employees","Kafka"
1862,"Lumen Technologies",50006,1968,"More than 1000 employees","Servlets"
1882,"Lumen Technologies",50006,1968,"More than 1000 employees","JSP"
1882,"Lumen Technologies",50006,1968,"More than 1000 employees","Spring Boot"
1882,"Lumen Technologies",50006,1968,"More than 1000 employees","REST Assured"
1882,"Lumen Technologies",50006,1968,"More than 1000 employees","Kafka"
1941,"Lumen Technologies",50006,1968,"More than 1000 employees","Network Security"
1941,"Lumen Technologies",50006,1968,"More than 1000 employees","Routing"
1941,"Lumen Technologies",50006,1968,"More than 1000 employees","Wireless"
1941,"Lumen Technologies",50006,1968,"More than 1000 employees","Firewalls"
1941,"Lumen Technologies",50006,1968,"More than 1000 employees","Load Balancing"
1959,"Lumen Technologies",50006,1968,"More than 1000 employees","ServiceNow"
1008,"Oliver Wyman",50007,1984,"More than 1000 employees","SQL"
1008,"Oliver Wyman",50007,1984,"More than 1000 employees","AWS"
1008,"Oliver Wyman",50007,1984,"More than 1000 employees","Azure"
1008,"Oliver Wyman",50007,1984,"More than 1000 employees","PySpark"
1008,"Oliver Wyman",50007,1984,"More than 1000 employees","Spark"
1133,"Oliver Wyman",50007,1984,"More than 1000 employees","AWS"
1133,"Oliver Wyman",50007,1984,"More than 1000 employees","SQL"
1133,"Oliver Wyman",50007,1984,"More than 1000 employees","PySpark"
1133,"Oliver Wyman",50007,1984,"More than 1000 employees","Azure"
1133,"Oliver Wyman",50007,1984,"More than 1000 employees","Spark SQL"
1017,"InfoCepts",50012,2004,"More than 1000 employees","Data Analysis"
1017,"InfoCepts",50012,2004,"More than 1000 employees","Data Warehousing"
1017,"InfoCepts",50012,2004,"More than 1000 employees","ETL"
1017,"InfoCepts",50012,2004,"More than 1000 employees","BigQuery"
1017,"InfoCepts",50012,2004,"More than 1000 employees","Snowflake"
1017,"InfoCepts",50012,2004,"More than 1000 employees","SSIS"
1017,"InfoCepts",50012,2004,"More than 1000 employees","Teradata"
1031,"Altruist Technologies",50021,2005,"More than 1000 employees","Customer Service"
1031,"Altruist Technologies",50021,2005,"More than 1000 employees","Customer Interaction"
1031,"Altruist Technologies",50021,2005,"More than 1000 employees","Customer Relationship"
1031,"Altruist Technologies",50021,2005,"More than 1000 employees","Key Account Management"
1031,"Altruist Technologies",50021,2005,"More than 1000 employees","Customs Operations"
1043,"Dev Information Technology",50030,1997,"More than 1000 employees","Quality Assurance"
1054,"Dev Information Technology",50030,1997,"More than 1000 employees",".NET"
1054,"Dev Information Technology",50030,1997,"More than 1000 employees","ASP.NET"
1054,"Dev Information Technology",50030,1997,"More than 1000 employees","C#"
1054,"Dev Information Technology",50030,1997,"More than 1000 employees","VB.NET"
1046,"Infra.Market",50033,2017,"More than 1000 employees","Amazon Redshift"
1046,"Infra.Market",50033,2017,"More than 1000 employees","BigQuery"
1046,"Infra.Market",50033,2017,"More than 1000 employees","Data Analysis"
1046,"Infra.Market",50033,2017,"More than 1000 employees","Data Streaming"
1046,"Infra.Market",50033,2017,"More than 1000 employees","Data Warehousing"
1046,"Infra.Market",50033,2017,"More than 1000 employees","ETL"
1046,"Infra.Market",50033,2017,"More than 1000 employees","Kafka"
1046,"Infra.Market",50033,2017,"More than 1000 employees","SQL"
1046,"Infra.Market",50033,2017,"More than 1000 employees","Snowflake"
1046,"Infra.Market",50033,2017,"More than 1000 employees","Spark"
1050,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Power BI"
1050,"Walmart Global Tech India",50035,1962,"More than 1000 employees","R"
1050,"Walmart Global Tech India",50035,1962,"More than 1000 employees","SAS"
1050,"Walmart Global Tech India",50035,1962,"More than 1000 employees","SQL"
1050,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Tableau"
1143,"Walmart Global Tech India",50035,1962,"More than 1000 employees","CSS"
1143,"Walmart Global Tech India",50035,1962,"More than 1000 employees","HTML"
1143,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Angular"
1144,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Node.js"
1145,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Big Data"
1145,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Hibernate"
1145,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Spring"
1184,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Hibernate"
1184,"Walmart Global Tech India",50035,1962,"More than 1000 employees","J2EE"
1184,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Spring"
1184,"Walmart Global Tech India",50035,1962,"More than 1000 employees","Struts"
1053,"CoreLogic",50038,2010,"More than 1000 employees","SDET"
1053,"CoreLogic",50038,2010,"More than 1000 employees","Manual Testing"
1053,"CoreLogic",50038,2010,"More than 1000 employees","Automation Testing"
1053,"CoreLogic",50038,2010,"More than 1000 employees","Quality Assurance"
1053,"CoreLogic",50038,2010,"More than 1000 employees","Black Box Testing"
1057,"Freshworks",50040,2010,"More than 1000 employees","J2EE"
1057,"Freshworks",50040,2010,"More than 1000 employees","Spring"
1062,"Angel One",50043,1987,"More than 1000 employees","Distributed Systems"
1062,"Angel One",50043,1987,"More than 1000 employees","DevOps"
1062,"Angel One",50043,1987,"More than 1000 employees","Redis"
1062,"Angel One",50043,1987,"More than 1000 employees","Kafka"
1062,"Angel One",50043,1987,"More than 1000 employees","Zookeeper"
1416,"Angel One",50043,1987,"More than 1000 employees","TensorFlow"
1416,"Angel One",50043,1987,"More than 1000 employees","Spark"
1416,"Angel One",50043,1987,"More than 1000 employees","ETL"
1416,"Angel One",50043,1987,"More than 1000 employees","Spark SQL"
1448,"Angel One",50043,1987,"More than 1000 employees","CSS"
1448,"Angel One",50043,1987,"More than 1000 employees","HTML"
1448,"Angel One",50043,1987,"More than 1000 employees","Vue.js"
1449,"Angel One",50043,1987,"More than 1000 employees","Data Structures"
1449,"Angel One",50043,1987,"More than 1000 employees","Golang"
1449,"Angel One",50043,1987,"More than 1000 employees","Algorithms"
1538,"Angel One",50043,1987,"More than 1000 employees","Data Analysis"
1538,"Angel One",50043,1987,"More than 1000 employees","Data Streaming"
1538,"Angel One",50043,1987,"More than 1000 employees","Data Warehousing"
1538,"Angel One",50043,1987,"More than 1000 employees","NoSQL"
1538,"Angel One",50043,1987,"More than 1000 employees","Kafka"
1538,"Angel One",50043,1987,"More than 1000 employees","Spark"
1538,"Angel One",50043,1987,"More than 1000 employees","SQL"
1948,"Angel One",50043,1987,"More than 1000 employees","Angular"
1948,"Angel One",50043,1987,"More than 1000 employees","Engineering Management"
1065,"Etech Global Services",50045,1997,"More than 1000 employees","Scala"
1065,"Etech Global Services",50045,1997,"More than 1000 employees","Django"
1065,"Etech Global Services",50045,1997,"More than 1000 employees","Flask"
1082,"Deutsche Telekom Digital Labs",50060,2018,"More than 1000 employees","Swift"
1082,"Deutsche Telekom Digital Labs",50060,2018,"More than 1000 employees","Objective-C"
1082,"Deutsche Telekom Digital Labs",50060,2018,"More than 1000 employees","Architecture"
1082,"Deutsche Telekom Digital Labs",50060,2018,"More than 1000 employees","MVP"
1082,"Deutsche Telekom Digital Labs",50060,2018,"More than 1000 employees","SwiftUI"
1110,"Deutsche Telekom Digital Labs",50060,2018,"More than 1000 employees","AWS"
1110,"Deutsche Telekom Digital Labs",50060,2018,"More than 1000 employees","Docker"
1110,"Deutsche Telekom Digital Labs",50060,2018,"More than 1000 employees","DevOps"
1098,"Anand Rathi Shares and Stock Brokers",50071,1994,"More than 1000 employees","Spring"
1098,"Anand Rathi Shares and Stock Brokers",50071,1994,"More than 1000 employees","Hibernate"
1101,"Hy-Vee",50074,1930,"More than 1000 employees",".NET"
1102,"Hy-Vee",50074,1930,"More than 1000 employees",".NET"
1166,"Hy-Vee",50074,1930,"More than 1000 employees","ASP.NET"
1166,"Hy-Vee",50074,1930,"More than 1000 employees","C#"
1166,"Hy-Vee",50074,1930,"More than 1000 employees","SQL"
1166,"Hy-Vee",50074,1930,"More than 1000 employees","TypeScript"
1167,"Hy-Vee",50074,1930,"More than 1000 employees","TypeScript"
1167,"Hy-Vee",50074,1930,"More than 1000 employees","C#"
1167,"Hy-Vee",50074,1930,"More than 1000 employees","Git"
1168,"Hy-Vee",50074,1930,"More than 1000 employees","TypeScript"
1168,"Hy-Vee",50074,1930,"More than 1000 employees","C#"
1168,"Hy-Vee",50074,1930,"More than 1000 employees","REST Assured"
1168,"Hy-Vee",50074,1930,"More than 1000 employees","Git"
1444,"Hy-Vee",50074,1930,"More than 1000 employees","Product Management"
1444,"Hy-Vee",50074,1930,"More than 1000 employees","Project Management"
1444,"Hy-Vee",50074,1930,"More than 1000 employees","Google Analytics"
1444,"Hy-Vee",50074,1930,"More than 1000 employees","Agile"
1834,"Hy-Vee",50074,1930,"More than 1000 employees",".NET"
1834,"Hy-Vee",50074,1930,"More than 1000 employees","Git"
1843,"Hy-Vee",50074,1930,"More than 1000 employees","SIP"
1109,"Advanced Business and Healthcare India",50081,2010,"More than 1000 employees","Architecture"
1109,"Advanced Business and Healthcare India",50081,2010,"More than 1000 employees","Angular"
